<text>
MovieId	Rating	Average	ImdbId	Title
51187	2.5	3.4	0435680	Kidulthood (2006)
84523	2.5	3.4	0063186	Kill! (Kiru) (1968)
54605	2.5	3.4	0060794	Kill, Baby, Kill (Operazione paura) (1966)
561	2.5	3.5	0110259	Killer (a.k.a. Bulletproof Heart) (1994)
53841	2.5	3.3	0047152	Knock on Wood (1954)
92836	2.5	3.4	1606259	Knuckle (2011) 
92751	2.5	3.3	1700258	Kokowääh (2011)
26297	2.5	3.4	0070300	Lemora: A Child's Tale of the Supernatural (1973)
72953	2.5	3.3	0976026	Less of Sugar (Cheeni Kum) (2007)
79521	2.5	3.3	0208995	Lies (Gojitmal) (1999)
80860	2.5	3.5	1055292	Life as We Know It (2010)
82043	2.5	3.3	0492473	Little Red Flowers (Kan shang qu hen mei) (2006)
84453	2.5	3.2	0184115	Little Thief, The (Le petit voleur) (1999)
92122	2.5	3.4	1695405	Loneliest Planet, The (2011)
90537	2.5	3.2	0061912	Love Affair, or the Case of the Missing Switchboard Operator (Ljubavni slucaj ili tragedija sluzbenice P.T.T.) (1967)
81054	2.5	3.4	0064588	Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969)
92966	2.5	3.4	0409011	Love Wrecked (2005)
62847	2.5	3.3	1152282	Love of Siam, The (Rak haeng Siam) (2007)
69858	2.5	3.3	0086890	Love unto Death (L'amour a mort) (1984)
82175	2.5	3.2	1436560	Lovers of Hate (2010)
74538	2.5	3.3	0060648	Mademoiselle (1966)
84483	2.5	3.2	0347131	Magic Gloves, The (Los guantes mágicos) (2003)
58520	2.5	3.4	0089537	Mala Noche (1985)
68263	2.5	3.5	1038043	Mammoth (Mammut) (2009)
59463	2.5	3.3	0046031	Man Between, The (1953)
27603	2.5	3.4	0312773	Man of the Year, The (O Homem do Ano) (2003)
66857	2.5	3.3	0022125	Marius (1931)
41716	2.5	3.5	0365485	Matador, The (2005)
3748	2.5	3.4	0165384	Match, The (1999)
56379	2.5	3.5	0762117	Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)
76823	2.5	3.4	0038182	Men Who Tread on the Tiger's Tail, The (Tora no o wo fumu otokotachi) (1945)
80354	2.5	3.4	1255955	Men in the City (Männerherzen) (2009)
7622	2.5	3.4	0166707	Midnight (Primeiro Dia, O) (1998)
91073	2.5	3.3	0023225	Million Dollar Legs (1932)
56145	2.5	3.5	0884328	Mist, The (2007)
650	2.5	3.5	0117071	Moll Flanders (1996)
84125	2.5	3.3	0021153	Monte Carlo (1930)
100505	2.5	3.3	0329390	Monte Walsh (2003)
8686	2.5	3.4	0059470	Morituri (1965)
60743	2.5	3.2	1086340	Mr. Untouchable (2007)
25907	2.5	3.2	0037096	Mrs. Parkington (1944)
100208	2.5	3.2	0293437	Music Man, The (2003)
5299	2.5	3.5	0259446	My Big Fat Greek Wedding (2002)
25884	2.5	3.2	0035100	My Favorite Blonde (1942)
40831	2.5	3.3	0317965	My Mother's Smile (a.k.a. The Religion Hour) (L'ora di religione) (Il sorriso di mia madre) (2002)
88973	2.5	3.2	0030483	Mysterious Mr. Moto (1938)
98552	2.5	3.4	1242447	Nativity! (2009)
88327	2.5	3.2	0069518	New One-Armed Swordsman, The (Xin du bi dao) (1971)
91829	2.5	3.4	1880418	Newlyweds (2011)
87059	2.5	3.2	0339553	No Rest for the Brave (Pas de repos pour les braves) (2003)
88568	2.5	3.3	1714878	Oki's Movie (Ok-hui-ui yeonghwa) (2010)
94784	2.5	3.2	0074813	Olympian Holiday (Loma) (1976) 
47092	2.5	3.4	0043879	On Dangerous Ground (1952)
80903	2.5	3.3	0032871	One Million B.C. (1940)
73630	2.5	3.4	0023305	One Way Passage (1932)
77212	2.5	3.2	0033987	Out of the Fog (1941)
34026	2.5	3.3	0071960	Outfit, The (1973)
86432	2.5	3.4	1229381	Outside the Law (Hors-la-loi) (2010)
80430	2.5	3.3	1008017	Palermo Shooting (2008)
71135	2.5	3.5	1188729	Pandorum (2009)
56479	2.5	3.4	0141716	Party Monster (1998)
79329	2.5	3.3	1259583	Passing Strange (2009)
100058	2.5	3.2	1625345	Patrice O'Neal: Elephant in the Room (2011)
81546	2.5	3.3	0037980	Perfect Strangers (a.k.a. Vacation from Marriage) (1945)
31195	2.5	3.4	0066227	Pippi in the South Seas (Pippi Långstrump på de sju haven) (1970)
45722	2.5	3.5	0383574	Pirates of the Caribbean: Dead Man's Chest (2006)
86770	2.5	3.2	0296809	Porto of My Childhood (Porto da Minha Infância) (2001)
25885	2.5	3.4	0035209	Prelude to War (Why We Fight, 1) (1943)
80264	2.5	3.3	0038000	Pride of the Marines (1945)
84150	2.5	3.3	0043938	Prowler, The (1951)
82767	2.5	3.5	0935075	Rabbit Hole (2010)
832	2.5	3.5	0117438	Ransom (1996)
31645	2.5	3.3	0035244	Reap the Wild Wind (1942)
76778	2.5	3.4	1303889	Rembrandt's J'accuse (2008)
63468	2.5	3.3	0152176	Restaurant (1998)
76022	2.5	3.3	0038688	Restless Blood (Levoton veri) (1946)
71201	2.5	3.3	1230164	Return Of The Ghostbusters (2007)
84485	2.5	3.4	0047417	Riot in Cell Block 11 (1954)
7053	2.5	3.4	0026942	Roberta (1935)
2406	2.5	3.5	0088011	Romancing the Stone (1984)
79213	2.5	3.2	0217019	Sade (2000)
67931	2.5	3.3	0038268	Sanshiro Sugata Part Two (Judo Saga II) (Zoku Sugata Sanshirô) (1945)
6863	2.5	3.5	0332379	School of Rock (2003)
45224	2.5	3.4	0040766	Secret Beyond the Door (1948)
4245	2.5	3.5	0238588	Shadow Magic (2000)
76695	2.5	3.4	0052190	Sheepman, The (1958)
58007	2.5	3.4	0078259	Shout, The (1978)
26375	2.5	3.5	0075223	Silver Streak (1976)
2236	2.5	3.5	0124879	Simon Birch (1998)
91360	2.5	3.2	1787797	Sing Your Song (2011)
87179	2.5	3.2	0030755	Sisters, The (1938)
89584	2.5	3.3	1425933	Skeletons (2010)
89765	2.5	3.2	0040798	Sleep, My Love (1948)
81673	2.5	3.2	0143334	Small Town, The (a.k.a. The Town) (Kasaba) (1997)
79870	2.5	3.4	1280015	Smash His Camera (2010)
6714	2.5	3.5	0300620	So Close (Chik Yeung Tin Sai) (2002)
80498	2.5	3.2	1328867	Some Days Are Better Than Others (2010)
80346	2.5	3.2	0038104	Song to Remember, A (1945)
26025	2.5	3.5	0051003	Spirit of St. Louis, The (1957)
71343	2.5	3.3	0046353	Split Second (1953)
83577	2.5	3.3	0031968	Spy in Black, The (1939)
67624	2.5	3.4	1085507	Square, The (2008)
93422	2.5	3.3	1756750	Starbuck (2011)
31660	2.5	3.5	0348121	Steamboy (Suchîmubôi) (2004)
94801	2.5	3.2	0045190	Steel Trap, The (1952)
26346	2.5	3.4	0073114	Story of Adele H., The (Histoire d'Adèle H., L') (1975)
71497	2.5	3.3	0059715	Story of a Prostitute (Shunpu den) (1965)
51014	2.5	3.4	0062908	Strange Case of Dr. Jekyll and Mr. Hyde, The (1968)
26194	2.5	3.2	0063654	Subject Was Roses, The (1968)
80449	2.5	3.2	0125522	Sue (1997)
80214	2.5	3.2	0154750	Swan and the Wanderer, The (Kulkuri ja joutsen) (1999)
6645	2.5	3.5	0066434	THX 1138 (1971)
8273	2.5	3.5	0104545	Tale of Ham and Passion, A (Jamón, Jamón) (1992)
78272	2.5	3.3	0104008	Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver) (1992)
72645	2.5	3.3	0096337	Tale of the Wind, A (Histoire de vent, Une) (1988)
87330	2.5	3.2	0234854	Target Shoots First, The (2000)
8938	2.5	3.5	0390538	Tarnation (2003)
2687	2.5	3.5	0120855	Tarzan (1999)
89747	2.5	3.3	0023556	Taxi! (1932)
45952	2.5	3.3	0030848	Test Pilot (1938)
6108	2.5	3.4	0084423	That Night in Varennes (Nuit de Varennes, La) (1982)
81853	2.5	3.2	0056576	These Are the Damned (a.k.a. The Damned) (1963)
3183	2.5	3.5	0174268	Third Miracle, The (1999)
43292	2.5	3.3	0339785	Thoughtcrimes (2003)
78765	2.5	3.3	0030865	Three Comrades (1938)
46839	2.5	3.4	0459666	Three Times (Zui hao de shi guang) (2005)
94679	2.5	3.2	2063834	Thrive (2011)
47482	2.5	3.4	0114126	Thunderbolt (Pik lik feng) (1995)
99395	2.5	3.2	0138764	Time Of Roses (Ruusujen aika) (1969)
63179	2.5	3.5	0976060	Tokyo! (2008)
31975	2.5	3.3	0067500	Tombs of the Blind Dead (La noche del terror ciego) (1972)
75397	2.5	3.2	0033175	Torrid Zone (1940)
70891	2.5	3.2	1343115	Tribute (2009)
82269	2.5	3.3	0374294	Triple Agent (2004)
62304	2.5	3.4	0307596	Tulse Luper Suitcases, Part 1: The Moab Story, The (2003)
60124	2.5	3.4	0811128	Turn the River (2007)
74748	2.5	3.3	1094275	Under the Bombs (2007)
78635	2.5	3.4	1145479	Under the North Star (Täällä Pohjantähden alla) (2009)
98019	2.5	3.3	0970472	Vexille (Bekushiru: 2077 Nihon sakoku) (2007)
73826	2.5	3.2	0060486	Violence at Noon (Hakuchu no torima) (1966)
872	2.5	3.5	0109066	Vive L'Amour (Ai qing wan sui) (1994)
80717	2.5	3.3	0090579	Voyeur (Abel) (1986)
87042	2.5	3.4	0067961	Wanda (1970)
63310	2.5	3.4	0059896	War Lord, The (1965)
71743	2.5	3.3	0019558	Wedding March, The (1928)
37462	2.5	3.4	0103239	Wedlock (1991)
73710	2.5	3.4	1247703	Welcome to Macintosh (2008)
25747	2.5	3.2	0014611	Why Worry? (1923)
83562	2.5	3.3	0118201	Will It Snow For Christmas? (Y'aura-t-il de la neige à Noël?) (1996)
37269	2.5	3.4	0063811	Will Penny (1968)
95216	2.5	3.2	0065215	Winning (1969)
26647	2.5	3.4	0096464	World Apart, A (1988)
92968	2.5	3.2	1683890	World according to Ion B., The (Lumea vazuta de Ion B) (2009)
73401	2.5	3.4	0425321	Yacoubian Building, The (Omaret yakobean) (2006)
88310	2.5	3.3	0452580	Year Ago in Winter, A (Im Winter ein Jahr) (2008)
25948	2.5	3.4	0040978	Yellow Sky (1948)
76127	2.5	3.5	0153997	You're a Good Man, Charlie Brown (1985)
3112	2.5	3.4	0090556	'night Mother (1986)
5472	2.5	3.4	0068156	1776 (1972)
98755	2.5	2.5	1772230	1911 (Xinhai geming) (2011)
1164	2.5	3.4	0060304	2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967)
100401	2.5	3.0	2281065	21 tapaa pilata avioliitto (2013)
2444	2.5	3.4	0120391	24 7: Twenty Four Seven (1997)
26068	2.5	3.4	0054890	4 Horsemen of the Apocalypse, The (1962)
71458	2.5	3.0	0064300	5-Man Army, The (Un esercito di cinque uomini) (1969)
77776	2.5	2.5	0060978	7 Dollars on the Red (Sette dollari sul rosso) (1966)
58641	2.5	3.2	1002540	9 Star Hotel (Malon 9 Kochavim) (2007)
88740	2.5	3.0	0035605	Above Suspicion (1943)
88633	2.5	3.0	1264103	Adopted (2009)
86593	2.5	3.4	1223236	African Cats (2011)
96681	2.5	3.0	0069684	Age of the Medici, The (L'età di Cosimo de Medici) (1973) 
7171	2.5	3.4	0364930	Aileen: Life and Death of a Serial Killer (2003)
82368	2.5	2.5	0068187	Alabama's Ghost (1973)
85576	2.5	3.0	0019630	Alibi (1929)
91993	2.5	2.5	0054614	All Night Long (1962)
90549	2.5	3.0	1037004	American Son (2008)
91393	2.5	2.5	0040092	Amore (L'Amore) (1948)
72281	2.5	3.2	0062663	Amour fou, L' (1969)
84302	2.5	3.0	0072307	And Now My Love (Toute une vie) (1974)
69487	2.5	2.5	0051362	Anna Lucasta (1959)
4345	2.5	3.5	0254099	Anniversary Party, The (2001)
98975	2.5	2.5	2099556	Antiviral (2012)
87700	2.5	2.5	0024214	Apart from You (After Our Separation) (Kimi to wakarete) (1933)
91309	2.5	2.5	1314269	Applause (Applaus) (2009)
95028	2.5	3.2	0043292	Appointment with Danger (1951)
87417	2.5	2.5	0051372	Araya (1959)
100583	2.5	2.5	0377390	Arnulf Rainer (1960)
74780	2.5	3.2	0062681	Asfalttilampaat (1968)
92635	2.5	2.5	1347509	At Home by Myself... with You (2009)
85010	2.5	3.0	0035659	Background to Danger (1943)
82011	2.5	3.0	1380174	Bad Family (Paha Perhe) (2010)
6957	2.5	3.5	0307987	Bad Santa (2003)
70643	2.5	3.4	0976222	Bandslam (2009)
91110	2.5	2.5	0074184	Barocco (1976)
94264	2.5	3.2	0042229	Baron of Arizona, The (1950)
3412	2.5	3.5	0095800	Bear, The (Ours, L') (1988)
2174	2.5	3.5	0094721	Beetlejuice (1988)
99754	2.5	3.0	1510918	Behind Blue Skies (Himlen är oskyldigt blå) (2010)
66511	2.5	3.4	1213019	Berlin Calling (2008)
34517	2.5	2.5	0061398	Berserk (1967)
93504	2.5	2.5	1655617	Bestseller (Be-seu-teu-sel-leo) (2010)
98224	2.5	3.0	0085739	Big Blonde, The (Iso vaalee) (1983)
25843	2.5	3.0	0029912	Big Broadcast of 1938, The (1938)
99564	2.5	3.0	0034514	Big Street, The (1942)
86789	2.5	3.0	0022689	Bird of Paradise (1932)
87662	2.5	3.0	0020695	Bishop Murder Case, The (1930)
3205	2.5	3.4	0054067	Black Sunday (La maschera del demonio) (1960)
95541	2.5	3.2	0000005	Blacksmith Scene (1893)
90552	2.5	2.5	0449144	Blame (6 Films to Keep You Awake) (Películas para no dormir: La culpa) (2006)
45689	2.5	2.5	0066842	Bleak Moments (1972)
27124	2.5	3.4	0161292	Bleeder (1999)
93450	2.5	2.5	1129405	Blind Pig Who Wants to Fly (Babi buta yang ingin terbang) (2008)
26889	2.5	3.2	0112527	Blood &amp; Donuts (1995)
80054	2.5	3.2	1394383	Blood into Wine (2010)
6334	2.5	3.4	0290145	Blue Car (2002)
92874	2.5	3.2	0024906	Born to Be Bad (1934)
86894	2.5	3.2	0042275	Born to Be Bad (1950)
90017	2.5	2.5	0069818	Boss, The (Wipeout!) (Il boss) (1973)
3567	2.5	3.4	0180837	Bossa Nova (2000)
91713	2.5	3.2	0029940	Boy Meets Girl (1938)
32285	2.5	3.4	0337631	Boys &amp; Girl from County Clare, The (a.k.a. The Boys from County Clare) (2003)
75977	2.5	2.5	0040186	Brass Monkey (1948)
100651	2.5	3.2	0115750	Breaking the Surface: The Greg Louganis Story (1997)
46372	2.5	3.0	0041207	Bribe, The (1949)
60758	2.5	3.4	0412536	Brideshead Revisited (2008)
80639	2.5	3.2	0026144	Broadway Melody of 1936 (1935)
3914	2.5	3.5	0222850	Broken Hearts Club, The (2000)
91718	2.5	2.5	0022725	Broken Lullaby (a.k.a. The Man I Killed) (1932)
65370	2.5	3.0	0207359	Brotherhood of Death (1976)
88177	2.5	3.0	0029950	Buccaneer, The (1938)
98409	2.5	2.5	0495813	Budd Boetticher: An American Original (2005) 
98615	2.5	2.5	0101522	Burn Up! (V) (1991)
89325	2.5	3.0	0094816	Burning Secret (1988)
66250	2.5	3.0	0038392	California (1946)
92188	2.5	3.2	0022737	Call Her Savage (1932)
92178	2.5	2.5	1132593	Can Go Through Skin (Kan door huid heen) (2009)
5085	2.5	3.4	0046828	Carmen Jones (1954)
86809	2.5	3.0	0840787	Carolina Moon (2007)
88603	2.5	2.5	0759509	Change of Address (Changement d'adresse) (2006)
78196	2.5	3.0	0072777	Chhoti Si Baat (1975)
58365	2.5	3.4	0905979	Chicago 10 (2007)
56874	2.5	2.5	0387114	Chicks with Sticks (2004)
46748	2.5	3.4	0026205	China Seas (1935)
8444	2.5	3.4	0092752	Chipmunk Adventure, The (1987)
41810	2.5	3.4	0069883	Cinderella Liberty (1973)
48084	2.5	3.2	0032342	City for Conquest (1940)
84131	2.5	2.5	0086546	City of Pirates (La ville des pirates) (1983) 
82035	2.5	3.4	1176726	Cocaine Cowboys II: Hustlin' With the Godmother (2008)
8448	2.5	3.4	0085354	ComDads (les Compères) (1983)
89398	2.5	3.0	0035746	Commandos Strike at Dawn (1942)
31258	2.5	3.0	0329330	Common Places (a.k.a. Common Ground) (Lugares comunes) (2002)
99741	2.5	3.0	1381404	Company You Keep, The (2012)
95288	2.5	3.0	0028737	Confession (1937)
100255	2.5	2.5	0074343	Confessions of a Driving Instructor (1976)
99689	2.5	2.5	0246520	Conversation with Gregory Peck, A (1999)
85188	2.5	2.5	0493226	Corto Maltese: The Guilded House of Samarkand (La maison dorée de Samarkand) (2004)
85186	2.5	2.5	1453242	Corto Maltese: Under the Sign of Capricorn (Sous le signe du capricorne) (2002)
100655	2.5	2.5	1337601	Cost of Oil: Voices from the Arctic, The (2009)
41688	2.5	3.4	0346800	Cowards Bend the Knee (a.k.a. The Blue Hands) (2003)
84158	2.5	3.0	0027474	Craig's Wife (1936)
95570	2.5	3.0	0160440	Crazed Fruit (Kurutta kajitsu) (1956)
77802	2.5	3.0	0472840	Cream Lemon (Kurîmu remon) (2004)
95572	2.5	3.0	1446089	Cruel Gun Story (Kenjû zankoku monogatari) (1964)
8140	2.5	3.4	0045659	Cruel Sea, The (1953)
98394	2.5	3.0	0039288	Cry Wolf (1947)
90258	2.5	2.5	0091359	Cuckoo in a Dark Forest (Kukacka v temném lese) (1986) 
85785	2.5	2.5	1797363	Curse of the Hedgehog, The (Blestemul ariciului) (2005)
91533	2.5	3.0	0060482	Dacii (1967)
92062	2.5	2.5	0118915	Dad Savage (1998)
70355	2.5	2.5	0099341	Daddy Nostalgia (Daddy Nostalgie) (1990)
65468	2.5	3.0	0042372	Dallas (1950)
51004	2.5	3.2	0469062	Danika (2006)
87262	2.5	3.0	0026264	Dark Angel, The (1935)
100415	2.5	2.5	0406910	Days and Hours (Kod amidze Idriza) (2004)
8520	2.5	3.5	0104073	Deep Cover (1992)
100296	2.5	2.5	0075242	Den sommeren jeg fylte 15 (1976)
82705	2.5	2.5	0074400	Desert of the Tartars, The (Deserto dei Tartari, Il) (1976)
93437	2.5	2.5	0023939	Deserter (Dezertir) (1933)
96933	2.5	2.5	0077421	Despair (1978)
26980	2.5	3.0	0119629	Destiny (Al-massir) (1997)
3367	2.5	3.4	0062886	Devil's Brigade, The (1968)
81453	2.5	3.0	0042397	Dial 1119 (1950)
79461	2.5	3.2	0063598	Diary of a Shinjuku Thief (Shinjuku dorobo nikki) (1969)
78913	2.5	3.4	0118976	Didier (1997)
96498	2.5	3.0	1907779	Dinosaur Project, The (2012)
72925	2.5	3.2	0080629	Dinosaurs: A Fun Filled Trip Back in Time (1987)
97917	2.5	2.5	0171227	Diplomatic Siege (1999)
58564	2.5	3.2	0023955	Doctor Bull (1933)
87598	2.5	3.0	0037651	Dolly Sisters, The (1945)
83654	2.5	2.5	1093382	Don't Think About It (Non Pensarci) (2007)
4401	2.5	3.4	0057007	Donovan's Reef (1963)
82274	2.5	3.2	0403990	Doppelganger (Dopperugengâ) (2003)
94945	2.5	2.5	0055927	Dr. Crippen (1964)
7208	2.5	3.5	0033553	Dr. Jekyll and Mr. Hyde (1941)
8224	2.5	3.4	0188404	Dragon That Wasn't (Or Was He?), The (Als je begrijpt wat ik bedoel) (1983)
95830	2.5	3.0	0030082	Drum, The (Drums) (1938)
71755	2.5	3.2	0062352	Earth Entranced (Terra em Transe) (1967)
100244	2.5	2.5	1869716	East, The (2013)
43917	2.5	3.4	0397313	Eight Below (2006)
95832	2.5	3.0	0028827	Elephant Boy (1937)
98949	2.5	2.5	1129420	Eleventh Hour, The (2008)
100529	2.5	2.5	1549589	Elles (2011)
84987	2.5	3.2	0068537	Elvis on Tour (1972)
79006	2.5	3.4	0416716	Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004)
81355	2.5	3.0	1247184	Employment, The (Empleo, El) (2008)
87385	2.5	3.0	1512894	Envy (Kiskanmak) (2009)
5069	2.5	3.4	0270933	Escaflowne: The Movie (Escaflowne) (2000)
68067	2.5	3.0	0045737	Escape from Fort Bravo (1953)
94817	2.5	2.5	0409936	Escuela de seducción (2004)
85540	2.5	3.4	1561768	Essential Killing (2010)
89797	2.5	3.2	0059160	Eva (a.k.a. Eve) (1962)
5947	2.5	3.5	0298856	Evelyn (2002)
8863	2.5	3.0	0389988	Evergreen (2004)
90270	2.5	3.0	0482957	Exit (2006)
7743	2.5	3.5	0089114	Explorers (1985)
92163	2.5	2.5	1056422	Fados (2007)
45845	2.5	3.0	0205725	Farewell, Home Sweet Home (Adieu, plancher des vaches!) (1999)
95652	2.5	2.5	0032457	Fatal Hour, The (1940)
87173	2.5	2.5	0192701	Fear of Flying (1999)
98958	2.5	2.5	0262414	Federico Fellini's Autobiography (Federico Fellini - un autoritratto ritrovato) (2000)
73776	2.5	3.4	0995029	Fighter (2007)
91509	2.5	2.5	1602500	Fire of Conscience (For lung) (2010)
81831	2.5	2.5	1467273	First Beautiful Thing, The (La prima cosa bella) (2010)
100006	2.5	2.5	0189525	First Daughter (1999)
69039	2.5	3.2	0033606	Flame of New Orleans, The (1941)
88173	2.5	3.0	0032477	Flight Command (1940)
27094	2.5	3.4	0156587	Flowers of Shanghai (Hai shang hua) (1998)
7049	2.5	3.4	0024025	Flying Down to Rio (1933)
85369	2.5	3.2	0062985	For Love of Ivy (1968)
77281	2.5	3.2	1241707	For the Love of Movies (2009)
96105	2.5	2.5	0116341	Forest Warrior (1996)
91589	2.5	2.5	0049783	Forty-first, The (Sorok pervyy) (1956)
7581	2.5	3.4	0041386	Fountainhead, The (1949)
99671	2.5	2.5	0068606	Fragments of an Alms-Film (Fragmentos de um Filme-Esmola: A Sagrada Família) (1972)
89476	2.5	2.5	0036840	Frenchman's Creek (1944)
6974	2.5	3.5	0099615	Freshman, The (1990)
82751	2.5	2.5	0495705	From B Movie to Cult Film: Western (2005)
81987	2.5	2.5	0079023	From the Clouds to the Resistance (Dalla nube alla resistenza) (1979)
97968	2.5	2.5	0829176	Gallowwalkers (2012)
96370	2.5	3.2	0828393	Garden Party (2008)
100436	2.5	3.2	2309788	Gatekeepers, The (2012)
94985	2.5	3.4	1567609	Get the Gringo (2012)
587	2.5	3.5	0099653	Ghost (1990)
97548	2.5	2.5	0073044	Giger's Necronomicon (1975)
6820	2.5	3.5	0210070	Ginger Snaps (2000)
26574	2.5	3.4	0091113	Ginger and Fred (Ginger e Fred) (1986)
2499	2.5	3.5	0119207	God Said 'Ha!' (1998)
89598	2.5	3.0	0112710	God's Comedy (A Comédia de Deus) (1995)
90458	2.5	3.0	0051666	God's Little Acre (1958)
3771	2.5	3.5	0071569	Golden Voyage of Sinbad, The (1974)
80179	2.5	2.5	0080806	Golem (1980)
65277	2.5	2.5	0064379	Good Guys and the Bad Guys, The (1969)
83986	2.5	3.0	0469913	Good Time Max (2007)
5794	2.5	3.4	0209933	Good Work (Beau travail) (1999)
49130	2.5	3.5	0401445	Good Year, A (2006)
30747	2.5	3.4	0377556	Goodbye, Dragon Inn (Bu san) (2003)
90201	2.5	3.0	0116445	Grand Dukes, The (Les grands ducs) (1996)
63134	2.5	2.5	0016939	Great K &amp; A Train Robbery, The (1926)
1083	2.5	3.5	0059243	Great Race, The (1965)
88028	2.5	2.5	0126838	Green Fish (Chorok mulkogi) (1997)
27858	2.5	2.5	0382821	Green Tea (Lü cha) (2003)
73480	2.5	2.5	0006745	Gretchen the Greenhorn (1916)
66620	2.5	3.0	0051688	Gunfight at Dodge City, The (1959)
26321	2.5	3.4	0071544	Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait) (1974)
4858	2.5	3.4	0084043	Hail Columbia! (1982)
96789	2.5	2.5	0079264	Hamburg Syndrome, The (Die Hamburger Krankheit) (1979)
81145	2.5	3.4	0093139	Hamlet Goes Business (Hamlet liikemaailmassa) (1987)
84714	2.5	3.0	0067176	Hands of the Ripper (1971)
67927	2.5	3.4	0037761	Hangover Square (1945)
90235	2.5	2.5	1157549	Happiest Girl in the World, The (Cea mai fericita fata din lume) (2009)
94782	2.5	3.2	0125730	Harvest Month, The (Elokuu) (1956)
83096	2.5	3.4	0012255	Haunted House, The (1921)
91391	2.5	3.0	0079256	HealtH (1980)
3466	2.5	3.5	0107091	Heart and Souls (1993)
7232	2.5	3.4	0084058	Heat and Dust (1983)
27550	2.5	3.4	0301235	Hell House (2001)
26389	2.5	2.5	0076336	Hell Without Limits (Lugar sin límites, El) (1978)
94837	2.5	3.4	0423455	Hemingway &amp; Gellhorn (2012)
99519	2.5	2.5	1570594	Henry (2010)
98856	2.5	3.0	0077772	Heroic Cops (Jing wang shuang xiong) (1978)
96034	2.5	3.2	1318025	Hierro (2009) 
89527	2.5	2.5	0036919	Higher and Higher (1943)
80480	2.5	3.0	0066153	History of Postwar Japan as Told by a Bar Hostess (Nippon Sengoshi - Madamu onboro no Seikatsu) (1970)
96367	2.5	3.4	2097307	Hit and Run (Hit &amp; Run) (2012)
26512	2.5	3.4	0087414	Hit, The (1984)
31685	2.5	3.5	0386588	Hitch (2005)
8501	2.5	3.5	0091209	Hitcher, The (1986)
100091	2.5	2.5	0036005	Hitler's Madman (1943)
97855	2.5	2.5	0174741	Hitman's Run (1999)
92613	2.5	3.0	0960770	Holding Trevor (2007)
1504	2.5	3.4	0113314	Hollow Reed (1996)
8708	2.5	3.2	0260695	Hometown Legend (2002)
98609	2.5	2.5	0039472	Honeymoon (1947)
92691	2.5	2.5	0006826	Hoodoo Ann (1916)
86675	2.5	3.2	0025272	House of Rothschild, The (1934)
89532	2.5	3.0	0032610	House of the Seven Gables, The (1940)
68833	2.5	3.2	0943512	How to Cook Your Life (2007)
81328	2.5	2.5	0060223	Hunt, The (Caza, La) (1966)
79568	2.5	2.5	0079359	I Am Maria (Jag är Maria) (1979)
73447	2.5	2.5	0026417	I Live My Life (1935)
2189	2.5	3.5	0119346	I Married A Strange Person! (1997)
94978	2.5	3.4	1650453	I Wish (Kiseki) (2011)
98819	2.5	2.5	2354103	I am Von Höfler (Variation on Werther - Private Hungary 15) (2008)
46065	2.5	3.0	0352426	Ice Bound (2003)
93201	2.5	3.0	0120785	Ice Rink, The (La patinoire) (1998)
99750	2.5	2.5	1491044	Iceman, The (2012)
3586	2.5	3.4	0080913	Idolmaker, The (1980)
25808	2.5	3.4	0025301	Imitation of Life (1934)
61816	2.5	3.4	0459102	Import/Export (2007)
30822	2.5	3.5	0385267	In Good Company (2004)
57991	2.5	3.4	0034891	In Which We Serve (1942)
94310	2.5	2.5	1051231	In the Hands of the Gods (2007)
98069	2.5	3.0	0066031	Incident at Blood Pass (Machibuse) (1970)
99521	2.5	2.5	0374764	Incruste, L' (a.k.a. L'Incruste, fallait pas le laisser entrer!) (2004)
88315	2.5	2.5	0069120	Indian Summer (a.k.a. The Professor) (La prima notte di quiete) (1972)
82007	2.5	3.0	0003014	Ingeborg Holm (1913)
79636	2.5	2.5	0479074	Inner Life of Martin Frost, The (2007)
5748	2.5	3.4	0082436	Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue) (1981)
61009	2.5	3.4	0769508	Inside Paris (Dans Paris) (2006)
82476	2.5	3.0	0048210	Interrupted Melody (1955)
62972	2.5	3.4	0409572	Into the West (2005)
79688	2.5	3.2	0995739	Invisible Target (Naam yi boon sik) (2007)
100192	2.5	3.0	0102129	Ironclads (1991)
25872	2.5	3.0	0033766	It Started with Eve (1941)
99764	2.5	2.5	2396224	It's Such a Beautiful Day (2012)
80290	2.5	3.0	0041515	It's a Great Feeling (1949)
25914	2.5	3.4	0037824	Ivan the Terrible, Part One (Ivan Groznyy I) (1944)
81639	2.5	3.4	1278379	Jack Goes Boating (2010)
54480	2.5	2.5	0056112	Jack the Giant Killer (1962)
39615	2.5	3.2	0116696	Jerusalem (1996)
100194	2.5	2.5	2274356	Jim Jefferies: Fully Functional (EPIX) (2012)
77613	2.5	3.2	0037832	Johnny Angel (1945)
80292	2.5	3.0	0050569	Joker Is Wild, The (1957)
